"audit_id","ticker","time_published","title","manual_label","source","url","manual_reason","split","article_uid"
"MAG7-0341","NVDA","2025-10-13 18:40:48+00:00","AB Crosses $10 Billion in ETF Assets in 3 Years - ETF Trends","Not Relevant","ETF Trends","https://www.etftrends.com/ab-crosses-10-billion-etf-assets-3-years/","No direct company mechanism","development","a455e0a690fb16d64d8ab86529562ba3"
"MAG7-0318","NVDA","2025-10-14 12:18:00+00:00","Prediction: Applied Digital Stock Could Soar 60% by 2026 - The Globe and Mail","Not Relevant","The Globe and Mail","https://www.theglobeandmail.com/investing/markets/stocks/APLD/pressreleases/35431454/prediction-applied-digital-stock-could-soar-60-by-2026/","No direct company mechanism","held_out_test","35326bac8ea62a183d09205bc2898f9f"
"MAG7-0327","NVDA","2025-10-14 12:45:10+00:00","Oracle To Deploy 50,000 AMD AI Chips In A Sign Of Growing Competition For Nvidia - Stocktwits","Relevant","Stocktwits","https://stocktwits.com/news-articles/markets/equity/oracle-50000-amd-ai-chips-growing-competition-nvidia/ch6mofhR3mK","Direct competitive change","development","e69e3eb96666616f52d7c12d9fe44e6e"
"MAG7-0339","NVDA","2025-10-15 07:51:49+00:00","U.S. ETF Industry Tops $12.7 Trillion as Crypto Products Continue to Attract Inflows: ETFGI","Not Relevant","CryptoRank","https://cryptorank.io/news/feed/a64fe-u-s-etf-industry-tops-12-7-trillion-as-crypto-products-continue-to-attract-inflows-etfgi","No direct company mechanism","development","f9d39a4cf0c7650a0901f1d68f9427f3"
"MAG7-0358","NVDA","2025-10-15 08:15:28+00:00","ASML Stock Rises Premarket After Q3 Results: Margin Outlook Raised On AI Chip Boom - Stocktwits","Not Relevant","Stocktwits","https://stocktwits.com/news-articles/markets/equity/asml-stock-rises-premarket-after-q3-results/ch6nYiSR3Zy","No direct company mechanism","development","b8c77517e4aee9afabb402a637a2238f"
"MAG7-0359","NVDA","2025-10-15 14:56:18+00:00","BlackRock and Nvidia’s $40 billion data-center deal values power sites 160% above public bitcoin miners - theblock.co","Relevant","theblock.co","https://www.theblock.co/post/374754/blackrock-nvidias-40-billion-data-center-deal-values-power-sites-160-above-public-bitcoin-miners?utm_source=companies.xml&utm_medium=rss","Direct commercial or supply link","development","368be7b320823d32743b78d39401a5e8"
"MAG7-0352","NVDA","2025-10-15 16:19:25+00:00","Optas Capital Sells $3.5 Million Stake in iShares MBS ETF - Mitrade","Not Relevant","Mitrade","https://www.mitrade.com/au/insights/news/live-news/article-8-1197240-20251015","No direct company mechanism","development","594a6c535a23b56d10ca0711c400ee3c"
"MAG7-0348","NVDA","2025-10-15 17:27:00+00:00","BlackRock, Nvidia-backed group strikes $40B AI data center deal - The Korea Times","Relevant","The Korea Times","https://www.koreatimes.co.kr/world/20251016/blackrock-nvidia-backed-group-strikes-40b-ai-data-center-deal","Direct commercial or supply link","development","f60df2f10b3e0a890e1f62e64ed1a900"
"MAG7-0322","NVDA","2025-10-15 17:56:00+00:00","Market Volatility: Trade Tensions Overshadow Strong Bank Earnings and Rate-Cut Hopes - FinancialContent","Not Relevant","FinancialContent","https://markets.financialcontent.com/stocks/article/marketminute-2025-10-15-market-volatility-trade-tensions-overshadow-strong-bank-earnings-and-rate-cut-hopes","No direct company mechanism","development","9ac099dbc404ad2c02e91833bf911091"
"MAG7-0330","NVDA","2025-10-15 19:40:42+00:00","‘The Smartest Investments We Can Possibly Imagine’: Nvidia CEO Jensen Huang Says OpenAI Will Be Worth Trillions, Rivaling Amazon and Meta - Barchart.com","Not Relevant","Barchart.com","https://www.barchart.com/story/news/35473615/the-smartest-investments-we-can-possibly-imagine-nvidia-ceo-jensen-huang-says-openai-will-be-worth-trillions-rivaling-amazon-and-meta","No direct company mechanism","development","3cc1d9b19965c7c0c52e685558dae4e5"
"MAG7-0346","NVDA","2025-10-16 06:38:43+00:00","Taiwanese chipmaker TSMC sees nearly 40% jump in its net profit thanks to the AI boom - The Middletown Press","Not Relevant","The Middletown Press","https://www.middletownpress.com/news/world/article/taiwanese-chipmaker-tsmc-sees-nearly-40-jump-in-21103451.php","No direct company mechanism","development","c2bca79da2e12707dd392d72860e7338"
"MAG7-0342","NVDA","2025-10-16 09:46:49+00:00","Taiwan Semiconductor Q3 Earnings, Revenue Rise; Q4 Sales Outlook Set -- Shares Up Pre-Bell - MarketScreener","Not Relevant","MarketScreener","https://www.marketscreener.com/news/taiwan-semiconductor-q3-earnings-revenue-rise-q4-sales-outlook-set-shares-up-pre-bell-ce7d5adfd080fe23","No direct company mechanism","development","1988a026430a3d603171a84d172cea3d"
"MAG7-0351","NVDA","2025-10-16 17:54:38+00:00","7 Driverless Vehicle Stocks That Could Set You Up for Life - Mitrade","Not Relevant","Mitrade","https://www.mitrade.com/insights/news/live-news/article-8-1200718-20251017","No direct company mechanism","development","eb570396559092eb3ef4ebea5328dbe7"
"MAG7-0336","NVDA","2025-10-16 20:32:47+00:00","Why OpenAI Is Pushing to Design Its Own AI Chips - Bloomberg.com","Relevant","Bloomberg.com","https://www.bloomberg.com/news/newsletters/2025-10-16/why-openai-is-pushing-to-design-its-own-ai-chips?srnd=ai-jobs-economy","No direct company mechanism","development","f1bae9c6f8a3d226fbe752054fe9f4f1"
"MAG7-0349","NVDA","2025-10-16 23:45:09+00:00","Apple, Microsoft & Amazon Lead As Interbrand Values World Best Brands At $5.5 Trillion - bandt.com.au","Not Relevant","bandt.com.au","https://www.bandt.com.au/apple-microsoft-amazon-lead-as-interbrand-values-world-best-brands-at-5-5-trillion/","No direct company mechanism","development","e0a3f282713995ee8379003701328a54"
"MAG7-0340","NVDA","2025-10-18 14:30:00+00:00","Jensen Huang's AI Factory Blueprint Decoding Nvidia's Vision for Agentic AI Robotics and Future Computing - Technetbook","Not Relevant","Technetbook","https://www.technetbooks.com/2025/10/jensen-huangs-ai-factory-blueprint.html","No direct company mechanism","development","c52b732b64e51ea240894e554faaff4a"
"MAG7-0347","NVDA","2025-10-19 04:12:00+00:00","Why Navitas Semiconductor (NVTS) Is Up After Launching 800V AI Data Center Power Solutions with GigaDevice - Yahoo Finance","Not Relevant","Yahoo Finance","https://finance.yahoo.com/news/why-navitas-semiconductor-nvts-launching-041202282.html","No direct company mechanism","development","79ffd666185064c18f80d1051b778a48"
"MAG7-0319","NVDA","2025-11-06 10:59:37+00:00","Atlantic Union Bankshares Corp Purchases 9,004 Shares of Deere & Company $DE","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-atlantic-union-bankshares-corp-purchases-9004-shares-of-deere-company-de-2025-11-06/","No direct company mechanism","development","cf40e586b41d4afb2530bd28477ed8c5"
"MAG7-0334","NVDA","2025-11-06 16:39:05+00:00","AMD Stock Slides as AI Momentum Sets the Stage for Nov. 11 Analyst Day — Key Updates Today (Nov. 6, 2025)","Not Relevant","ts2.tech","https://ts2.tech/en/amd-stock-slides-as-ai-momentum-sets-the-stage-for-nov-11-analyst-day-key-updates-today-nov-6-2025/","No direct company mechanism","development","1679431e46ebca45a87d8dfb58b56c71"
"MAG7-0307","NVDA","2025-11-11 09:46:17+00:00","Can ServiceNow’s New AI Partnerships Shift Its Long-Term Competitive Edge? (NOW)","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/software/nyse-now/servicenow/news/can-servicenows-new-ai-partnerships-shift-its-long-term-comp","No direct company mechanism","held_out_test","91036a7569e5ee135521dfdf64a8a1e0"
"MAG7-0310","NVDA","2025-11-14 17:47:00+00:00","Why These Wall Street Experts Expect Big Things From Nvidia's Earnings Report Next Week","Not Relevant","Investopedia","https://www.investopedia.com/why-these-wall-street-experts-expect-big-things-from-nvidia-earnings-report-next-week-11849946","No direct company mechanism","held_out_test","da09e8728099eef748f39ae0c66e0d00"
"MAG7-0316","NVDA","2025-11-17 04:10:12+00:00","First Bancorp Inc ME Sells 1,684 Shares of NVIDIA Corporation $NVDA","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-first-bancorp-inc-me-sells-1684-shares-of-nvidia-corporation-nvda-2025-11-13/","No direct company mechanism","held_out_test","af7537afa05dbb48e4a80a979e3f8908"
"MAG7-0323","NVDA","2025-11-20 16:24:00+00:00","Ross Stores's (NASDAQ:ROST) Q3 CY2025: Beats On Revenue","Not Relevant","Finviz","https://finviz.com/news/235504/ross-storess-nasdaq-rost-q3-cy2025-beats-on-revenue","No direct company mechanism","development","8b1ecb25695115f4b05b3756a8bfdbba"
"MAG7-0312","NVDA","2025-11-20 17:26:00+00:00","Four Indicted In Alleged Conspiracy To Smuggle Supercomputers and Nvidia Chips to China","Relevant","WIRED","https://www.wired.com/story/smuggling-supercomputers-china-nvidia-indictment/","Regulatory or legal","held_out_test","e934023733b5ea6b01112b877eeecaac"
"MAG7-0326","NVDA","2025-11-26 08:27:00+00:00","Alphabet gets closer to $4 trillion as Morgan Stanley puts a big number around its chip potential","Not Relevant","MarketWatch","https://www.marketwatch.com/story/alphabet-gets-closer-to-4-trillion-as-morgan-stanley-puts-a-big-number-around-its-chip-potential-8a0fa5cb?gaa_at=eafs&gaa_n=AWEtsqcY5evo4SaVk7aTdVJxBrG90gE2uRxaG6Gt1lwfQc4AZyvbDmSaSm74&gaa_ts=69270566&gaa_sig=GpmrDZYEoRbpKTRJsW6ZriURygRpXyt60INWZPRh3zXYIZ0qPi5yGYvbOfGJ_9Mr9QkoSSvkda-BstNb0Zwygw%3D%3D","No direct company mechanism","development","687cd0d44a6c47dcd95497fc23e363cf"
"MAG7-0321","NVDA","2025-11-29 06:19:00+00:00","Amazon (AMZN) Stock Gets Boost as AWS Growth Accelerates and AI Demand Surges","Not Relevant","Finviz","https://finviz.com/news/241288/amazon-amzn-stock-gets-boost-as-aws-growth-accelerates-and-ai-demand-surges","No direct company mechanism","development","29a734ee37331dc6446e6e6b61aeb31e"
"MAG7-0360","NVDA","2025-12-04 17:29:00+00:00","Atlassian CEO Cannon-Brookes sells $1.18 million in stock","Not Relevant","Investing.com","https://www.investing.com/news/insider-trading-news/atlassian-ceo-cannonbrookes-sells-118-million-in-stock-93CH-4392307","No direct company mechanism","development","bd83f80ae29fcffada1e89ea2577b25c"
"MAG7-0313","NVDA","2025-12-06 08:45:00+00:00","CoreWeave Hits Profitability While Applied Digital Burns Cash Building Data Centers","Not Relevant","24/7 Wall St.","https://247wallst.com/investing/2025/12/06/coreweave-hits-profitability-while-applied-digital-burns-cash-building-data-centers/","No direct company mechanism","held_out_test","4c7ab014f66b2cae99e534dbfe24555f"
"MAG7-0301","NVDA","2025-12-11 09:42:00+00:00","JEPQ’s 10% Dividend Is Legendary, But At What Cost?","Not Relevant","24/7 Wall St.","https://247wallst.com/investing/2025/12/11/jepqs-10-dividend-is-legendary-but-at-what-cost/","No direct company mechanism","held_out_test","e7222c00fb1cf6becacca7e6abfcb3fd"
"MAG7-0317","NVDA","2025-12-13 12:51:07+00:00","Constellation Energy (CEG) Stock: Calpine Deal Milestones, Nuclear Restart Momentum, and What to Watch Next Week (Updated Dec. 13, 2025)","Not Relevant","ts2.tech","https://ts2.tech/en/constellation-energy-ceg-stock-calpine-deal-milestones-nuclear-restart-momentum-and-what-to-watch-next-week-updated-dec-13-2025/","No direct company mechanism","held_out_test","2867f7196a49cc1c5c224b50f45bede7"
"MAG7-0320","NVDA","2025-12-22 15:09:05+00:00","Tesla Stock (TSLA) News & Forecast — Dec. 22, 2025: Musk Pay Deal Restored, Robotaxi Testing Accelerates, and Wall Street Splits on 2026","Not Relevant","ts2.tech","https://ts2.tech/en/tesla-stock-tsla-news-forecast-dec-22-2025-musk-pay-deal-restored-robotaxi-testing-accelerates-and-wall-street-splits-on-2026/","No direct company mechanism","development","e9c7be8971350654019a73be8fe5aa5d"
"MAG7-0338","NVDA","2025-12-25 23:08:29+00:00","Broadcom (AVGO) Stock: Key News, Earnings Takeaways, and Analyst Outlook Before the Market Opens Dec. 26, 2025","Not Relevant","ts2.tech","https://ts2.tech/en/broadcom-avgo-stock-key-news-earnings-takeaways-and-analyst-outlook-before-the-market-opens-dec-26-2025/","No direct company mechanism","development","46276ae836436d75eee61265d0ee3a37"
"MAG7-0332","NVDA","2025-12-26 08:09:37+00:00","Nvidia's Pre-Earnings Showdown Offers Opportunities For Both Bulls And Bears Through Direxion's NVDA ETFs","Not Relevant","TradingView — Track All Markets","https://www.tradingview.com/news/benzinga:e47aa6d0c094b:0-nvidia-s-pre-earnings-showdown-offers-opportunities-for-both-bulls-and-bears-through-direxion-s-nvda-etfs/","No direct company mechanism","development","0a7b0e3722663b5a06cf59da0176e8be"
"MAG7-0355","NVDA","2025-12-28 12:55:52+00:00","PineStone Asset Management Inc. Sells 19,400 Shares of Analog Devices, Inc. $ADI","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-pinestone-asset-management-inc-sells-19400-shares-of-analog-devices-inc-adi-2025-12-28/","No direct company mechanism","development","404a5401021871915f827c2db36f5e97"
"MAG7-0303","NVDA","2026-04-09 17:09:03+00:00","Arm Holdings (ARM) climbs 16% on AI chip foray, earns Meta backing","Not Relevant","MSN","https://www.msn.com/en-us/money/companies/arm-holdings-arm-climbs-16-on-ai-chip-foray-earns-meta-backing/ar-AA1ZpJLY","No direct company mechanism","held_out_test","a8863672cbf8ca422e2851bd32ac7bbb"
"MAG7-0311","NVDA","2026-04-10 06:38:06+00:00","Move Over Nvidia: Citron Sees 28% Upside In Amazon's Hidden Trillion-Dollar Chip Empire","Not Relevant","Benzinga","https://www.benzinga.com/markets/equities/26/04/51748187/move-over-nvidia-citron-sees-28-upside-in-amazons-hidden-trillion-dollar-chip-empire","No direct company mechanism","held_out_test","223a20c8ee96ac054528171307bdd58e"
"MAG7-0353","NVDA","2026-04-17 10:08:59+00:00","Rezolve AI (RZLV) Valuation Check As Brainpowa Models Launch In Microsoft Foundry","Not Relevant","Simply Wall Street","https://simplywall.st/stocks/us/software/nasdaq-rzlv/rezolve-ai/news/rezolve-ai-rzlv-valuation-check-as-brainpowa-models-launch-i","No direct company mechanism","development","cbe2817f005eee93bb519c6567b27fac"
"MAG7-0356","NVDA","2026-04-17 12:08:08+00:00","Nvidia: Jensen Huang Says We Should Be Selling Chips to China","Relevant","24/7 Wall St.","https://247wallst.com/investing/2026/04/17/nvidia-jensen-huang-says-we-should-be-selling-chips-to-china/","No direct company mechanism","development","87730745cdbf0adcd834e242c1b1b19b"
"MAG7-0354","NVDA","2026-04-18 15:10:16+00:00","Here's Why 'Trend' Investors Would Love Betting on Colony Bankcorp (CBAN)","Not Relevant","Eastern Progress","https://www.easternprogress.com/heres-why-trend-investors-would-love-betting-on-colony-bankcorp-cban/article_d02fb62e-6af3-510f-9201-126be40d3785.html","No direct company mechanism","development","a4e8477c386605e2799c20b6c87d6087"
"MAG7-0337","NVDA","2026-04-20 18:10:16+00:00","Plug Power Jumps 10% on Contract Win and Investor Outreach as Hydrogen Comeback Continues","Not Relevant","24/7 Wall St.","https://247wallst.com/investing/2026/04/20/plug-power-jumps-10-on-contract-win-and-investor-outreach-as-hydrogen-comeback-continues/","No direct company mechanism","development","3fdb5d75883dda06486520b3b8096705"
"MAG7-0335","NVDA","2026-04-21 10:08:56+00:00","ASE Technology Holding Co Ltd stock (TW0003711008): Is its semiconductor packaging leadership strong","Not Relevant","AD HOC NEWS","https://www.ad-hoc-news.de/boerse/news/ueberblick/ase-technology-holding-co-ltd-stock-tw0003711008-is-its-semiconductor/69228579","No direct company mechanism","development","d4dff4706a9873501e6d0e5322fe1f3d"
"MAG7-0308","NVDA","2026-04-24 10:10:18+00:00","Merit Financial Group LLC Acquires 2,968 Shares of Jones Lang LaSalle Incorporated $JLL","Not Relevant","MarketBeat","https://www.marketbeat.com/instant-alerts/filing-merit-financial-group-llc-acquires-2968-shares-of-jones-lang-lasalle-incorporated-jll-2026-04-24/","No direct company mechanism","held_out_test","ba159f9c055a28f47a78938054473e00"
"MAG7-0305","NVDA","2026-04-24 16:22:22+00:00","SLB (SLB) Q1 2026 Earnings Call Transcript","Not Relevant","The Motley Fool","https://www.fool.com/earnings/call-transcripts/2026/04/24/slb-slb-q1-2026-earnings-call-transcript/","No direct company mechanism","held_out_test","8ed3c45c3633b784b149f5c3ac1ddcf9"
"MAG7-0333","NVDA","2026-04-29 09:10:20+00:00","Is Comfort Systems USA (FIX) the Best Data Center Engineering and Construction Stock?","Not Relevant","Insider Monkey","https://www.insidermonkey.com/blog/is-comfort-systems-usa-fix-the-best-data-center-engineering-and-construction-stock-1749633/?amp=1","No direct company mechanism","development","ed54f05aad121d52b0bea85eddec7365"
"MAG7-0377","TSLA","2023-03-02 13:03:00+00:00","Tesla's plan to slash silicon carbide use sends some chipmakers' shares down","Relevant","CNBC","https://www.cnbc.com/2023/03/02/tesla-plans-to-slash-transistor-use-chipmaker-shares-plunge.html","Direct commercial or supply link","held_out_test","8e73d0bdf2fcdb362edb30690907ae5d"
"MAG7-0410","TSLA","2023-03-27 05:40:49+00:00","Direxion Daily TSLA Bull 2X Shares (TSLL) Stock Price, News, Quote & History","Not Relevant","Yahoo! Finance Canada","https://ca.finance.yahoo.com/quote/TSLL/","No direct company mechanism","development","adc23ceb9e87821871751434c2f0a345"
"MAG7-0408","TSLA","2023-04-03 05:29:00+00:00","Tesla posts record quarterly deliveries after price cuts","Relevant","Automotive News","https://www.autonews.com/teslas-quarterly-sales-rise-record-after-price-cuts/","Financial or guidance","development","13c7eeacbcbd4fe893977195d4854219"
"MAG7-0362","TSLA","2023-10-16 10:13:00+00:00","Tesla earnings: investors watching margins, deliveries, self-driving","Not Relevant","Reuters","https://www.reuters.com/business/autos-transportation/tesla-earnings-investors-watching-margins-deliveries-self-driving-2023-10-16/","No direct company mechanism","held_out_test","24f1f97dcf9485ac806877910a8e5722"
"MAG7-0395","TSLA","2023-11-04 10:30:00+00:00","Carmakers rethink EV investments amid consumer struggles, sagging demand","Not Relevant","Fortune","https://fortune.com/2023/11/04/carmakers-rethink-electric-vehicle-investments-demand-inflation-interest-rates/","No direct company mechanism","development","d3261bbf2b8a6f0b765c370ab8e5422b"
"MAG7-0369","TSLA","2023-12-31 23:59:59+00:00","Tempering expectations for automated driving","Not Relevant","Embedded-Control-Europe","https://www.embedded.com/tempering-expectations-for-automated-driving/","No direct company mechanism","held_out_test","4516c75ae0bf2a9ce2638f5ad9c62db2"
"MAG7-0416","TSLA","2024-04-26 04:13:00+00:00","Tesla's plan for affordable cars takes page from Detroit rivals","Relevant","Reuters","https://www.reuters.com/business/autos-transportation/teslas-plan-affordable-cars-takes-page-detroit-rivals-2024-04-26/","Product or operations","development","6e1eb3bc7421c4f7bb05fccf85f5ac89"
"MAG7-0378","TSLA","2024-05-29 13:32:08+00:00","Volkswagen targets 2027 for launch of affordable EV","Not Relevant","CBT News","https://www.cbtnews.com/volkswagen-targets-2027-for-launch-of-affordable-ev/","No direct company mechanism","held_out_test","d4af230600f8b19d88edca71716ab132"
"MAG7-0383","TSLA","2024-06-25 07:57:00+00:00","Tesla recalls more than 11,000 Cybertrucks for issues with trunk bed, windshield wiper","Relevant","Automotive News","https://www.autonews.com/regulation-safety/tesla-issues-recalls-trunk-bed-windshield-wiper-defects/","Regulatory or legal","development","b7ca57439ea9503db607cb2b782840d8"
"MAG7-0394","TSLA","2024-10-23 23:39:47+00:00","Vanguard Long-Term Corporate Bond ETF (VCLT) Stock Price Quote Today & Current Price Chart","Not Relevant","Capital.com","https://capital.com/en-eu/markets/shares/vanguard-long-term-corporate-bond-index-fund-etf-shares-share-price","No direct company mechanism","development","69a1358f3025ab77856157b8197b9d5a"
"MAG7-0414","TSLA","2024-10-24 12:10:58+00:00","Trade Invesco Exchange-Traded Fund Trust - Invesco Water Resources ETF - PHO CFD","Not Relevant","Capital.com","https://capital.com/en-eu/markets/shares/invesco-exchange-traded-fund-trust-invesco-water-resources-etf-share-price-1","No direct company mechanism","development","8e41db35240fb1ae90cfc43b720cccd2"
"MAG7-0402","TSLA","2024-10-28 22:08:00+00:00","Automaker Ford weakens profit outlook amid price war, shares fall","Not Relevant","Reuters","https://www.reuters.com/business/autos-transportation/ford-reports-fall-third-quarter-profit-2024-10-28/","No direct company mechanism","development","11c4a0f6acc538932f05e7b3d8218e18"
"MAG7-0368","TSLA","2024-11-15 03:12:00+00:00","Barclays Reaffirms Their Buy Rating on Aptiv (APTV)","Not Relevant","The Globe and Mail","https://www.theglobeandmail.com/investing/markets/stocks/APTV-N/pressreleases/36139912/barclays-reaffirms-their-buy-rating-on-aptiv-aptv/","No direct company mechanism","held_out_test","edc4b84416d2c2ba86e87930a5ab07b7"
"MAG7-0363","TSLA","2024-12-17 13:08:00+00:00","Japan's Honda and Nissan to reportedly begin merger talks","Not Relevant","CNBC","https://www.cnbc.com/2024/12/17/japans-honda-and-nissan-to-reportedly-begin-merger-talks.html","No direct company mechanism","held_out_test","b9f46417b776286be957c54ed105d31f"
"MAG7-0413","TSLA","2025-01-14 09:58:00+00:00","Magna CEO: Amid automotive industry transformation, collaborative risk and reward sharing is key","Not Relevant","Fortune","https://fortune.com/2025/01/14/automakers-suppliers-risk-sharing-evs-magna-ceo/","No direct company mechanism","development","40133d0a679ef9e64af3e5cc561860e1"
"MAG7-0403","TSLA","2025-03-27 11:38:00+00:00","GM shares tank as U.S. auto industry digests new Trump tariffs","Not Relevant","NBC News","https://www.nbcnews.com/business/autos/trump-auto-tariffs-gm-cars-trucks-made-in-mexico-canada-rcna198366","No direct company mechanism","development","9894354f6baf447bf994cbc3ffcce26c"
"MAG7-0401","TSLA","2025-04-22 10:34:00+00:00","Tesla Sees Target Price Cuts Ahead of Q1 Earnings: ETFs in Focus","Not Relevant","Finviz","https://finviz.com/news/29423/tesla-sees-target-price-cuts-ahead-of-q1-earnings-etfs-in-focus","No direct company mechanism","development","f34648c26acb4e5079e120a02e557606"
"MAG7-0418","TSLA","2025-05-27 00:10:25+00:00","Hesai Group: Great Growth, Gritty Margins, Grim Valuation (NASDAQ:HSAI)","Not Relevant","Seeking Alpha","https://seekingalpha.com/article/4790194-hesai-group-great-growth-gritty-margins-grim-valuation","No direct company mechanism","development","f128a059fc08bb4dc5fb56756d277039"
"MAG7-0419","TSLA","2025-06-20 10:48:00+00:00","Tesla inks first deal to build China's largest grid-scale battery power plant","Relevant","CNBC","https://www.cnbc.com/2025/06/20/tesla-agrees-to-build-chinas-largest-grid-scale-battery-power-plant.html","Direct commercial or supply link","development","1e64699b1e60e8265edd6faa4557b4cf"
"MAG7-0397","TSLA","2025-08-18 18:10:43+00:00","Tesla Options Spot-On: On August 18th, 1.05 Million Contracts Were Traded, With 8.79 Million Open Interest","Not Relevant","富途牛牛","https://news.futunn.com/en/post/60772689/tesla-options-spot-on-on-august-18th-1-05-million","No direct company mechanism","development","f83435e331d51bdefbc009ca4405d38e"
"MAG7-0379","TSLA","2025-10-12 13:02:28+00:00","Tesla's Stock Surge: New Models and Robotaxi Dreams Spark Investor Buzz - OpenTools","Not Relevant","OpenTools","https://opentools.ai/news/teslas-stock-surge-new-models-and-robotaxi-dreams-spark-investor-buzz","No direct company mechanism","development","2fb7c293d899a566ba390f6720f3f832"
"MAG7-0366","TSLA","2025-10-13 01:17:11+00:00","LG Energy Solution Q3 profit likely up 34% on US EV sales rush - 104.1 WIKY","Not Relevant","104.1 WIKY","https://wiky.com/2025/10/12/lg-energy-solution-q3-profit-likely-up-34-on-us-ev-sales-rush/","No direct company mechanism","held_out_test","0eec9e79a0de6eaff48bbe3a2ff80fbb"
"MAG7-0420","TSLA","2025-10-13 17:30:12+00:00","Tesla announces production increase at Shanghai factory in the fourth quarter. - 富途牛牛","Relevant","富途牛牛","https://news.futunn.com/en/post/63210754/tesla-announces-production-increase-at-shanghai-factory-in-the-fourth?level=1&data_ticket=1760380906300455","Product or operations","development","a2bc791e2caea26b5368125b52b5aa23"
"MAG7-0382","TSLA","2025-10-14 10:17:47+00:00","Tesla Cybertruck Sales Nosedive: What Went Wrong in Q3 2025? - OpenTools","Relevant","OpenTools","https://opentools.ai/news/tesla-cybertruck-sales-nosedive-what-went-wrong-in-q3-2025","Financial or guidance","development","a301027b1da298409c76ce1fa97245f9"
"MAG7-0389","TSLA","2025-10-15 12:30:00+00:00","HALOBLK Launches the Worlds First Tesla Wheel Covers Enhancing Range and Personalization - Morningstar","Not Relevant","Morningstar","https://www.morningstar.com/news/accesswire/1087088msn/haloblk-launches-the-worlds-first-tesla-wheel-covers-enhancing-range-and-personalization","No direct company mechanism","development","b8e02b2c4272f5d394619b439cf172b7"
"MAG7-0364","TSLA","2025-10-15 13:40:37+00:00","Transmission Oil Pumps Market Driven by Rising Vehicle Production and Efficiency Demand","Not Relevant","newstrail.com","https://www.newstrail.com/transmission-oil-pumps-market/","No direct company mechanism","held_out_test","b2aef2a8e95352cc1af49e2550714ae3"
"MAG7-0372","TSLA","2025-10-15 17:48:45+00:00","Tesla Urges Delaware Top Court to Revive Musk’s Record Pay Deal - Bloomberg.com","Relevant","Bloomberg.com","https://www.bloomberg.com/news/articles/2025-10-15/tesla-urges-delaware-top-court-to-revive-musk-s-record-pay-deal","Regulatory or legal","held_out_test","27feb74a27fa419b6dc5c200d7549cca"
"MAG7-0396","TSLA","2025-10-16 10:25:58+00:00","NIO Stock Rollercoaster: Record EV Sales, Lawsuit Shock, and What’s Next for the Tesla Rival - ts2.tech","Not Relevant","ts2.tech","https://ts2.tech/en/nio-stock-rollercoaster-record-ev-sales-lawsuit-shock-and-whats-next-for-the-tesla-rival/","No direct company mechanism","development","e9ac279b2a83606c536a78f84ace2f35"
"MAG7-0386","TSLA","2025-10-16 10:37:20+00:00","Tesla Rival Nio Falls 7% In Pre-Market Trading Amid Singapore Wealth Fund Lawsuit Over Alleged Revenue Inflation - Benzinga","Not Relevant","Benzinga","https://www.benzinga.com/markets/tech/25/10/48245077/tesla-rival-nio-falls-7-in-pre-market-trading-amid-singapore-wealth-fund-lawsuit-over-alleged-revenue-inflation","No direct company mechanism","development","cb4ea62fec7334381b734770f2d04d7c"
"MAG7-0398","TSLA","2025-10-16 20:44:08+00:00","Dow Jones Futures: Stock Market Falls On Bank Fears. What To Do Now. - inkl","Not Relevant","inkl","https://www.inkl.com/news/dow-jones-futures-stock-market-falls-on-bank-fears-what-to-do-now","No direct company mechanism","development","85f8a416ba31f5acf5274c992b56750b"
"MAG7-0375","TSLA","2025-10-17 11:07:58+00:00","GM Energy expands charging, home energy solutions to drive EV adoption - CBT News","Not Relevant","CBT News","https://www.cbtnews.com/gm-energy-expands-charging-home-energy-solutions-to-drive-ev-adoption/","No direct company mechanism","held_out_test","6048ac27eecaf94fa71cd743af70ae0a"
"MAG7-0376","TSLA","2025-10-17 13:10:50+00:00","BYD Stock: EV Giant Recalls 115,000 Cars for Battery and Design Defects - parameter.io","Not Relevant","parameter.io","https://parameter.io/byd-stock-ev-giant-recalls-115000-cars-for-battery-and-design-defects/","No direct company mechanism","held_out_test","425b86a495d2f1a52e595825605ff05c"
"MAG7-0399","TSLA","2025-10-17 14:01:57+00:00","Analyst Says Tesla (TSLA) Valuation Makes ‘Zero Sense’ Amid ‘Atrophying’ Fundamentals – ‘What Do You Own Here?’ - Insider Monkey","Not Relevant","Insider Monkey","https://www.insidermonkey.com/blog/analyst-says-tesla-tsla-valuation-makes-zero-sense-amid-atrophying-fundamentals-what-do-you-own-here-1621248/","No direct company mechanism","development","0f6a6870aa3ba40939452137974184ce"
"MAG7-0365","TSLA","2025-10-23 11:01:53+00:00","Tesla profit slumps 35% despite record quarterly revenue","Relevant","Yahoo Finance","https://finance.yahoo.com/news/tesla-profit-slumps-35-despite-105318274.html","Financial or guidance","held_out_test","1499acb19384bb7149f468a913b68370"
